lesson_id,method,stage,lesson_order,title_en,title_zhHant,introduced_keys,reviewed_keys,active_keys,character_id,character,code_point,frequency_rank,frequency_count,cangjie_code,quick_code,jyutping,definition_en,activity_keyboard_explore,activity_root_recognition,activity_guided_typing,activity_character_build,minimum_accuracy,minimum_questions,prerequisites,estimated_minutes,accessibility_notes
cj-009,cangjie,1,9,Lesson 9,第9課,O;H;M;I;K;L;Q;B;J;P;D;T;N;U,O;H;I;L;B;P;T;N;U,B;D;H;I;J;K;L;M;N;O;P;Q;T;U,u4e58,乘,U+4E58,,,HDLP,HP,sing4,"ride, ascend; avail oneself of; numerary adjunct for vehicles",1,2,6,2,0.8,12,cj-008,10,
cj-009,cangjie,1,9,Lesson 9,第9課,O;H;M;I;K;L;Q;B;J;P;D;T;N;U,O;H;I;L;B;P;T;N;U,B;D;H;I;J;K;L;M;N;O;P;Q;T;U,u4e59,乙,U+4E59,,,NU,NU,jyut3,second; 2nd heavenly stem,1,2,6,2,0.8,12,cj-008,10,
cj-009,cangjie,1,9,Lesson 9,第9課,O;H;M;I;K;L;Q;B;J;P;D;T;N;U,O;H;I;L;B;P;T;N;U,B;D;H;I;J;K;L;M;N;O;P;Q;T;U,u4e5a,乚,U+4E5A,,,LU,LU,jyut3,"hidden, mysterious, secret; to conceal; small; minute",1,2,6,2,0.8,12,cj-008,10,
cj-010,cangjie,1,10,Lesson 10,第10課,M;H;P;N;K;O;D;S;I;V;U;Y;C,M;H;P;N;K;O;D;S;V;U,C;D;H;I;K;M;N;O;P;S;U;V;Y,u4e5b,乛,U+4E5B,,,MH,MH,waang4,kwukyel,1,2,6,2,0.8,12,cj-009,10,
cj-010,cangjie,1,10,Lesson 10,第10課,M;H;P;N;K;O;D;S;I;V;U;Y;C,M;H;P;N;K;O;D;S;V;U,C;D;H;I;K;M;N;O;P;S;U;V;Y,u4e5c,乜,U+4E5C,,,PN,PN,mat1,to squint; (Cant.) what? huh?,1,2,6,2,0.8,12,cj-009,10,
cj-010,cangjie,1,10,Lesson 10,第10課,M;H;P;N;K;O;D;S;I;V;U;Y;C,M;H;P;N;K;O;D;S;V;U,C;D;H;I;K;M;N;O;P;S;U;V;Y,u4e5d,九,U+4E5D,,,KN,KN,gau2,nine,1,2,6,2,0.8,12,cj-009,10,
cj-010,cangjie,1,10,Lesson 10,第10課,M;H;P;N;K;O;D;S;I;V;U;Y;C,M;H;P;N;K;O;D;S;V;U,C;D;H;I;K;M;N;O;P;S;U;V;Y,u4e5e,乞,U+4E5E,,,ON,ON,hat1,beg; request,1,2,6,2,0.8,12,cj-009,10,
cj-010,cangjie,1,10,Lesson 10,第10課,M;H;P;N;K;O;D;S;I;V;U;Y;C,M;H;P;N;K;O;D;S;V;U,C;D;H;I;K;M;N;O;P;S;U;V;Y,u4e5f,也,U+4E5F,,,PD,PD,jaa5,also; classical final particle of strong affirmation or identity,1,2,6,2,0.8,12,cj-009,10,
cj-010,cangjie,1,10,Lesson 10,第10課,M;H;P;N;K;O;D;S;I;V;U;Y;C,M;H;P;N;K;O;D;S;V;U,C;D;H;I;K;M;N;O;P;S;U;V;Y,u4e60,习,U+4E60,,,SIM,SM,zaap6,practice; flapping wings,1,2,6,2,0.8,12,cj-009,10,
cj-010,cangjie,1,10,Lesson 10,第10課,M;H;P;N;K;O;D;S;I;V;U;Y;C,M;H;P;N;K;O;D;S;V;U,C;D;H;I;K;M;N;O;P;S;U;V;Y,u4e61,乡,U+4E61,,,VVH,VH,hoeng1,country; rural; village,1,2,6,2,0.8,12,cj-009,10,
cj-010,cangjie,1,10,Lesson 10,第10課,M;H;P;N;K;O;D;S;I;V;U;Y;C,M;H;P;N;K;O;D;S;V;U,C;D;H;I;K;M;N;O;P;S;U;V;Y,u4e62,乢,U+4E62,,,UU,UU,goi3,"lid, to cover; to hide; a cover; an umbrella",1,2,6,2,0.8,12,cj-009,10,
cj-010,cangjie,1,10,Lesson 10,第10課,M;H;P;N;K;O;D;S;I;V;U;Y;C,M;H;P;N;K;O;D;S;V;U,C;D;H;I;K;M;N;O;P;S;U;V;Y,u4e64,乤,U+4E64,,,MYN,MN,haa6,first character of Korean place name 'Halpho',1,2,6,2,0.8,12,cj-009,10,
cj-010,cangjie,1,10,Lesson 10,第10課,M;H;P;N;K;O;D;S;I;V;U;Y;C,M;H;P;N;K;O;D;S;V;U,C;D;H;I;K;M;N;O;P;S;U;V;Y,u4e65,乥,U+4E65,,,HCN,HN,fu4,kwukyel,1,2,6,2,0.8,12,cj-009,10,
cj-011,cangjie,1,11,Lesson 11,第11課,I;D;S;R;U;Y;N;W;K;M;H;B,I;S;U;Y;N;W;K;M;H;B,B;D;H;I;K;M;N;R;S;U;W;Y,u4e66,书,U+4E66,,,IDS,IS,syu1,"book, letter, document; writings",1,2,6,2,0.8,12,cj-010,10,
cj-011,cangjie,1,11,Lesson 11,第11課,I;D;S;R;U;Y;N;W;K;M;H;B,I;S;U;Y;N;W;K;M;H;B,B;D;H;I;K;M;N;R;S;U;W;Y,u4e68,乨,U+4E68,,,IRU,IU,ci2,"the beginning; to start, to begin, to be the first",1,2,6,2,0.8,12,cj-010,10,
cj-011,cangjie,1,11,Lesson 11,第11課,I;D;S;R;U;Y;N;W;K;M;H;B,I;S;U;Y;N;W;K;M;H;B,B;D;H;I;K;M;N;R;S;U;W;Y,u4e69,乩,U+4E69,,,YRU,YU,gei1,to divine,1,2,6,2,0.8,12,cj-010,10,
cj-011,cangjie,1,11,Lesson 11,第11課,I;D;S;R;U;Y;N;W;K;M;H;B,I;S;U;Y;N;W;K;M;H;B,B;D;H;I;K;M;N;R;S;U;W;Y,u4e6a,乪,U+4E6A,,,NW,NW,kek6,(Cant.) a bend in a river,1,2,6,2,0.8,12,cj-010,10,
cj-011,cangjie,1,11,Lesson 11,第11課,I;D;S;R;U;Y;N;W;K;M;H;B,I;S;U;Y;N;W;K;M;H;B,B;D;H;I;K;M;N;R;S;U;W;Y,u4e6b,乫,U+4E6B,,,KRN,KN,gaa1,used in Korean place names,1,2,6,2,0.8,12,cj-010,10,
cj-011,cangjie,1,11,Lesson 11,第11課,I;D;S;R;U;Y;N;W;K;M;H;B,I;S;U;Y;N;W;K;M;H;B,B;D;H;I;K;M;N;R;S;U;W;Y,u4e6c,乬,U+4E6C,,,SSN,SN,geoi6,to hang,1,2,6,2,0.8,12,cj-010,10,
cj-011,cangjie,1,11,Lesson 11,第11課,I;D;S;R;U;Y;N;W;K;M;H;B,I;S;U;Y;N;W;K;M;H;B,B;D;H;I;K;M;N;R;S;U;W;Y,u4e6d,乭,U+4E6D,,,MRN,MN,sek6,rock; used in Korean names,1,2,6,2,0.8,12,cj-010,10,
cj-011,cangjie,1,11,Lesson 11,第11課,I;D;S;R;U;Y;N;W;K;M;H;B,I;S;U;Y;N;W;K;M;H;B,B;D;H;I;K;M;N;R;S;U;W;Y,u4e70,买,U+4E70,,,NYK,NK,maai5,"buy, purchase; bribe, persuade",1,2,6,2,0.8,12,cj-010,10,
cj-011,cangjie,1,11,Lesson 11,第11課,I;D;S;R;U;Y;N;W;K;M;H;B,I;S;U;Y;N;W;K;M;H;B,B;D;H;I;K;M;N;R;S;U;W;Y,u4e71,乱,U+4E71,,,HRU,HU,lyun6,"confusion, state of chaos, revolt",1,2,6,2,0.8,12,cj-010,10,
cj-011,cangjie,1,11,Lesson 11,第11課,I;D;S;R;U;Y;N;W;K;M;H;B,I;S;U;Y;N;W;K;M;H;B,B;D;H;I;K;M;N;R;S;U;W;Y,u4e73,乳,U+4E73,,,BDU,BU,jyu5,"breast, nipples; milk, suckle",1,2,6,2,0.8,12,cj-010,10,
cj-012,cangjie,1,12,Lesson 12,第12課,Y;J;U;I;B;N;P;D;W;H;L;E;G;O;F,Y;U;I;N;P;J;H;E;B,B;D;E;F;G;H;I;J;L;N;O;P;U;W;Y,u4e75,乵,U+4E75,,,YJU,YU,jim5,to enter; to make progress to advance; to urge forward,1,2,6,2,0.8,12,cj-011,10,
cj-012,cangjie,1,12,Lesson 12,第12課,Y;J;U;I;B;N;P;D;W;H;L;E;G;O;F,Y;U;I;N;P;J;H;E;B,B;D;E;F;G;H;I;J;L;N;O;P;U;W;Y,u4e76,乶,U+4E76,,,IBN,IN,fu2,Korean place name Pholha,1,2,6,2,0.8,12,cj-011,10,
cj-012,cangjie,1,12,Lesson 12,第12課,Y;J;U;I;B;N;P;D;W;H;L;E;G;O;F,Y;U;I;N;P;J;H;E;B,B;D;E;F;G;H;I;J;L;N;O;P;U;W;Y,u4e78,乸,U+4E78,,,PDWYI,PI,naa2,(Cant.) feminine suffix,1,2,6,2,0.8,12,cj-011,10,
cj-012,cangjie,1,12,Lesson 12,第12課,Y;J;U;I;B;N;P;D;W;H;L;E;G;O;F,Y;U;I;N;P;J;H;E;B,B;D;E;F;G;H;I;J;L;N;O;P;U;W;Y,u4e79,乹,U+4E79,,,JJU,JU,kin4,(Cant.) to clean; dried up,1,2,6,2,0.8,12,cj-011,10,
cj-012,cangjie,1,12,Lesson 12,第12課,Y;J;U;I;B;N;P;D;W;H;L;E;G;O;F,Y;U;I;N;P;J;H;E;B,B;D;E;F;G;H;I;J;L;N;O;P;U;W;Y,u4e7a,乺,U+4E7A,,,HLN,HN,so2,painting tool place name,1,2,6,2,0.8,12,cj-011,10,
cj-012,cangjie,1,12,Lesson 12,第12課,Y;J;U;I;B;N;P;D;W;H;L;E;G;O;F,Y;U;I;N;P;J;H;E;B,B;D;E;F;G;H;I;J;L;N;O;P;U;W;Y,u4e7c,乼,U+4E7C,,,EGN,EN,zyu3,rope,1,2,6,2,0.8,12,cj-011,10,
cj-012,cangjie,1,12,Lesson 12,第12課,Y;J;U;I;B;N;P;D;W;H;L;E;G;O;F,Y;U;I;N;P;J;H;E;B,B;D;E;F;G;H;I;J;L;N;O;P;U;W;Y,u4e7e,乾,U+4E7E,,,JJON,JN,kin4,"dry; warming principle of the sun, penetrating and fertilizing, heavenly generative principle (male); trigram ☰; hexagram ䷀",1,2,6,2,0.8,12,cj-011,10,
cj-012,cangjie,1,12,Lesson 12,第12課,Y;J;U;I;B;N;P;D;W;H;L;E;G;O;F,Y;U;I;N;P;J;H;E;B,B;D;E;F;G;H;I;J;L;N;O;P;U;W;Y,u4e7f,乿,U+4E7F,,,BFU,BU,zi6,"to cure, to heal",1,2,6,2,0.8,12,cj-011,10,
cj-012,cangjie,1,12,Lesson 12,第12課,Y;J;U;I;B;N;P;D;W;H;L;E;G;O;F,Y;U;I;N;P;J;H;E;B,B;D;E;F;G;H;I;J;L;N;O;P;U;W;Y,u4e80,亀,U+4E80,,,NWLU,NU,gwai1,turtle or tortoise; cuckold,1,2,6,2,0.8,12,cj-011,10,
cj-012,cangjie,1,12,Lesson 12,第12課,Y;J;U;I;B;N;P;D;W;H;L;E;G;O;F,Y;U;I;N;P;J;H;E;B,B;D;E;F;G;H;I;J;L;N;O;P;U;W;Y,u4e81,亁,U+4E81,,,JJON,JN,gon1,"dry; dried, as opposed to fresh",1,2,6,2,0.8,12,cj-011,10,
cj-013,cangjie,1,13,Lesson 13,第13課,B;U;F;Q;L;I;N;S;D;J;M,B;U;F;L;I;N;D;J;M,B;D;F;I;J;L;M;N;Q;S;U,u4e82,亂,U+4E82,,,BBU,BU,lyun6,"confusion, state of chaos; create chaos, revolt",1,2,6,2,0.8,12,cj-012,10,
cj-013,cangjie,1,13,Lesson 13,第13課,B;U;F;Q;L;I;N;S;D;J;M,B;U;F;L;I;N;D;J;M,B;D;F;I;J;L;M;N;Q;S;U,u4e83,亃,U+4E83,,,FQU,FU,leon5,name of a kind of animal,1,2,6,2,0.8,12,cj-012,10,
cj-013,cangjie,1,13,Lesson 13,第13課,B;U;F;Q;L;I;N;S;D;J;M,B;U;F;L;I;N;D;J;M,B;D;F;I;J;L;M;N;Q;S;U,u4e85,亅,U+4E85,,,LI,LI,kyut3,hook; Kangxi radical 6,1,2,6,2,0.8,12,cj-012,10,
cj-013,cangjie,1,13,Lesson 13,第13課,B;U;F;Q;L;I;N;S;D;J;M,B;U;F;L;I;N;D;J;M,B;D;F;I;J;L;M;N;Q;S;U,u4e86,了,U+4E86,,,NN,NN,liu5,to finish; particle of completed action,1,2,6,2,0.8,12,cj-012,10,
cj-013,cangjie,1,13,Lesson 13,第13課,B;U;F;Q;L;I;N;S;D;J;M,B;U;F;L;I;N;D;J;M,B;D;F;I;J;L;M;N;Q;S;U,u4e87,亇,U+4E87,,,NN,NN,ding1,kwukyel (old Korean hanja-based script) for “hammer”,1,2,6,2,0.8,12,cj-012,10,
cj-013,cangjie,1,13,Lesson 13,第13課,B;U;F;Q;L;I;N;S;D;J;M,B;U;F;L;I;N;D;J;M,B;D;F;I;J;L;M;N;Q;S;U,u4e88,予,U+4E88,,,NINN,NN,jyu4,"I, me; to give",1,2,6,2,0.8,12,cj-012,10,
cj-013,cangjie,1,13,Lesson 13,第13課,B;U;F;Q;L;I;N;S;D;J;M,B;U;F;L;I;N;D;J;M,B;D;F;I;J;L;M;N;Q;S;U,u4e89,争,U+4E89,,,NSD,ND,zaang1,"dispute, fight, contend, strive",1,2,6,2,0.8,12,cj-012,10,
cj-013,cangjie,1,13,Lesson 13,第13課,B;U;F;Q;L;I;N;S;D;J;M,B;U;F;L;I;N;D;J;M,B;D;F;I;J;L;M;N;Q;S;U,u4e8a,亊,U+4E8A,,,JFLN,JN,si6,"affair, matter, business; to serve; accident, incident",1,2,6,2,0.8,12,cj-012,10,
cj-013,cangjie,1,13,Lesson 13,第13課,B;U;F;Q;L;I;N;S;D;J;M,B;U;F;L;I;N;D;J;M,B;D;F;I;J;L;M;N;Q;S;U,u4e8b,事,U+4E8B,,,JLLN,JN,si6,"affair, matter, business; to serve; accident, incident",1,2,6,2,0.8,12,cj-012,10,
cj-013,cangjie,1,13,Lesson 13,第13課,B;U;F;Q;L;I;N;S;D;J;M,B;U;F;L;I;N;D;J;M,B;D;F;I;J;L;M;N;Q;S;U,u4e8c,二,U+4E8C,,,MM,MM,ji6,two; twice,1,2,6,2,0.8,12,cj-012,10,
cj-014,cangjie,1,14,Lesson 14,第14課,M;N;D;V;S;I;L;T;U,M;N;D;S;I;L;T;U,D;I;L;M;N;S;T;U;V,u4e8d,亍,U+4E8D,,,MMN,MN,cuk1,to take small steps; Korean place name,1,2,6,2,0.8,12,cj-013,10,
cj-014,cangjie,1,14,Lesson 14,第14課,M;N;D;V;S;I;L;T;U,M;N;D;S;I;L;T;U,D;I;L;M;N;S;T;U;V,u4e8e,于,U+4E8E,,,MD,MD,jyu1,"in, on, at; go to; surname",1,2,6,2,0.8,12,cj-013,10,
cj-014,cangjie,1,14,Lesson 14,第14課,M;N;D;V;S;I;L;T;U,M;N;D;S;I;L;T;U,D;I;L;M;N;S;T;U;V,u4e8f,亏,U+4E8F,,,MMVS,MS,kwai1,"lose, fail; damage; deficient",1,2,6,2,0.8,12,cj-013,10,
cj-014,cangjie,1,14,Lesson 14,第14課,M;N;D;V;S;I;L;T;U,M;N;D;S;I;L;T;U,D;I;L;M;N;S;T;U;V,u4e91,云,U+4E91,,,MMI,MI,wan4,"say, speak; clouds",1,2,6,2,0.8,12,cj-013,10,
cj-014,cangjie,1,14,Lesson 14,第14課,M;N;D;V;S;I;L;T;U,M;N;D;S;I;L;T;U,D;I;L;M;N;S;T;U;V,u4e92,互,U+4E92,,,MVNM,MM,wu6,"mutually, reciprocally",1,2,6,2,0.8,12,cj-013,10,
cj-014,cangjie,1,14,Lesson 14,第14課,M;N;D;V;S;I;L;T;U,M;N;D;S;I;L;T;U,D;I;L;M;N;S;T;U;V,u4e93,亓,U+4E93,,,MML,ML,kei4,"(archaic form) his, her, its, their; that",1,2,6,2,0.8,12,cj-013,10,
cj-014,cangjie,1,14,Lesson 14,第14課,M;N;D;V;S;I;L;T;U,M;N;D;S;I;L;T;U,D;I;L;M;N;S;T;U;V,u4e94,五,U+4E94,,,MDM,MM,ng5,five; surname,1,2,6,2,0.8,12,cj-013,10,
cj-014,cangjie,1,14,Lesson 14,第14課,M;N;D;V;S;I;L;T;U,M;N;D;S;I;L;T;U,D;I;L;M;N;S;T;U;V,u4e95,井,U+4E95,,,TT,TT,zeng2,"well, mine shaft, pit; surname; 22nd lunar mansion, determinative star μ Geminorum (Tejat); hexagram ䷯",1,2,6,2,0.8,12,cj-013,10,
cj-014,cangjie,1,14,Lesson 14,第14課,M;N;D;V;S;I;L;T;U,M;N;D;S;I;L;T;U,D;I;L;M;N;S;T;U;V,u4e96,亖,U+4E96,,,MMMM,MM,sei3,four,1,2,6,2,0.8,12,cj-013,10,
cj-014,cangjie,1,14,Lesson 14,第14課,M;N;D;V;S;I;L;T;U,M;N;D;S;I;L;T;U,D;I;L;M;N;S;T;U;V,u4e97,亗,U+4E97,,,UMM,UM,seoi3,harvest; year; age,1,2,6,2,0.8,12,cj-013,10,
cj-015,cangjie,1,15,Lesson 15,第15課,M;A;B;T;C;Y;P;L;I;E;V,M;C;Y;I;V,A;B;C;E;I;L;M;P;T;V;Y,u4e98,亘,U+4E98,,,MAM,MM,gang2,"extend across, through; from",1,2,6,2,0.8,12,cj-014,10,
cj-015,cangjie,1,15,Lesson 15,第15課,M;A;B;T;C;Y;P;L;I;E;V,M;C;Y;I;V,A;B;C;E;I;L;M;P;T;V;Y,u4e99,亙,U+4E99,,,MBM,MM,gang2,"extend across, through; from",1,2,6,2,0.8,12,cj-014,10,
cj-015,cangjie,1,15,Lesson 15,第15課,M;A;B;T;C;Y;P;L;I;E;V,M;C;Y;I;V,A;B;C;E;I;L;M;P;T;V;Y,u4e9a,亚,U+4E9A,,,MTC,MC,aa3,Asia; second,1,2,6,2,0.8,12,cj-014,10,
cj-015,cangjie,1,15,Lesson 15,第15課,M;A;B;T;C;Y;P;L;I;E;V,M;C;Y;I;V,A;B;C;E;I;L;M;P;T;V;Y,u4e9b,些,U+4E9B,,,YPMM,YM,se1,"little, few; rather, somewhat",1,2,6,2,0.8,12,cj-014,10,
cj-015,cangjie,1,15,Lesson 15,第15課,M;A;B;T;C;Y;P;L;I;E;V,M;C;Y;I;V,A;B;C;E;I;L;M;P;T;V;Y,u4e9c,亜,U+4E9C,,,MLLM,MM,aa3,Asia; second,1,2,6,2,0.8,12,cj-014,10,
cj-015,cangjie,1,15,Lesson 15,第15課,M;A;B;T;C;Y;P;L;I;E;V,M;C;Y;I;V,A;B;C;E;I;L;M;P;T;V;Y,u4e9d,亝,U+4E9D,,,IIIM,IM,cai4,"even, regular, uniform all alike; to arrange",1,2,6,2,0.8,12,cj-014,10,
cj-015,cangjie,1,15,Lesson 15,第15課,M;A;B;T;C;Y;P;L;I;E;V,M;C;Y;I;V,A;B;C;E;I;L;M;P;T;V;Y,u4e9e,亞,U+4E9E,,,MLLM,MM,aa3,Asia; second; used as a prefix to names,1,2,6,2,0.8,12,cj-014,10,
cj-015,cangjie,1,15,Lesson 15,第15課,M;A;B;T;C;Y;P;L;I;E;V,M;C;Y;I;V,A;B;C;E;I;L;M;P;T;V;Y,u4e9f,亟,U+4E9F,,,MEM,MM,gik1,"urgently, immediately, extremely",1,2,6,2,0.8,12,cj-014,10,
cj-015,cangjie,1,15,Lesson 15,第15課,M;A;B;T;C;Y;P;L;I;E;V,M;C;Y;I;V,A;B;C;E;I;L;M;P;T;V;Y,u4ea0,亠,U+4EA0,,,IM,IM,tau4,head; Kangxi radical 8,1,2,6,2,0.8,12,cj-014,10,
cj-015,cangjie,1,15,Lesson 15,第15課,M;A;B;T;C;Y;P;L;I;E;V,M;C;Y;I;V,A;B;C;E;I;L;M;P;T;V;Y,u4ea1,亡,U+4EA1,,,YV,YV,mong4,"death, destroyed; lose, perish",1,2,6,2,0.8,12,cj-014,10,
cj-016,cangjie,1,16,Lesson 16,第16課,Y;H;N;C;K;V;O;L;T;R;W;M;D;F,Y;N;K;O;C;H;W;D;F,C;D;F;H;K;L;M;N;O;R;T;V;W;Y,u4ea2,亢,U+4EA2,,,YHN,YN,kong3,"high, proud; violent, excessive; skilled; name; 2nd lunar mansion, determinative star κ Virginis (Kang)",1,2,6,2,0.8,12,cj-015,10,
cj-016,cangjie,1,16,Lesson 16,第16課,Y;H;N;C;K;V;O;L;T;R;W;M;D;F,Y;N;K;O;C;H;W;D;F,C;D;F;H;K;L;M;N;O;R;T;V;W;Y,u4ea4,交,U+4EA4,,,YCK,YK,gaau1,"mix; intersect; exchange, communicate; deliver",1,2,6,2,0.8,12,cj-015,10,
cj-016,cangjie,1,16,Lesson 16,第16課,Y;H;N;C;K;V;O;L;T;R;W;M;D;F,Y;N;K;O;C;H;W;D;F,C;D;F;H;K;L;M;N;O;R;T;V;W;Y,u4ea5,亥,U+4EA5,,,YVHO,YO,hoi6,twelfth earthly branch,1,2,6,2,0.8,12,cj-015,10,
cj-016,cangjie,1,16,Lesson 16,第16課,Y;H;N;C;K;V;O;L;T;R;W;M;D;F,Y;N;K;O;C;H;W;D;F,C;D;F;H;K;L;M;N;O;R;T;V;W;Y,u4ea6,亦,U+4EA6,,,YLNC,YC,jik6,"also, too; likewise",1,2,6,2,0.8,12,cj-015,10,
cj-016,cangjie,1,16,Lesson 16,第16課,Y;H;N;C;K;V;O;L;T;R;W;M;D;F,Y;N;K;O;C;H;W;D;F,C;D;F;H;K;L;M;N;O;R;T;V;W;Y,u4ea7,产,U+4EA7,,,YTH,YH,caan2,"give birth, bring forth, produce",1,2,6,2,0.8,12,cj-015,10,
cj-016,cangjie,1,16,Lesson 16,第16課,Y;H;N;C;K;V;O;L;T;R;W;M;D;F,Y;N;K;O;C;H;W;D;F,C;D;F;H;K;L;M;N;O;R;T;V;W;Y,u4ea8,亨,U+4EA8,,,YRNN,YN,hang1,"smoothly, progressing, no trouble",1,2,6,2,0.8,12,cj-015,10,
cj-016,cangjie,1,16,Lesson 16,第16課,Y;H;N;C;K;V;O;L;T;R;W;M;D;F,Y;N;K;O;C;H;W;D;F,C;D;F;H;K;L;M;N;O;R;T;V;W;Y,u4ea9,亩,U+4EA9,,,YW,YW,mau5,Chinese land measure; fields,1,2,6,2,0.8,12,cj-015,10,
cj-016,cangjie,1,16,Lesson 16,第16課,Y;H;N;C;K;V;O;L;T;R;W;M;D;F,Y;N;K;O;C;H;W;D;F,C;D;F;H;K;L;M;N;O;R;T;V;W;Y,u4eaa,亪,U+4EAA,,,YCMO,YO,bin3,kwukyel,1,2,6,2,0.8,12,cj-015,10,
cj-016,cangjie,1,16,Lesson 16,第16課,Y;H;N;C;K;V;O;L;T;R;W;M;D;F,Y;N;K;O;C;H;W;D;F,C;D;F;H;K;L;M;N;O;R;T;V;W;Y,u4eab,享,U+4EAB,,,YRND,YD,hoeng2,enjoy,1,2,6,2,0.8,12,cj-015,10,
cj-016,cangjie,1,16,Lesson 16,第16課,Y;H;N;C;K;V;O;L;T;R;W;M;D;F,Y;N;K;O;C;H;W;D;F,C;D;F;H;K;L;M;N;O;R;T;V;W;Y,u4eac,京,U+4EAC,,,YRF,YF,ging1,capital city,1,2,6,2,0.8,12,cj-015,10,
cj-017,cangjie,1,17,Lesson 17,第17課,Y;R;B;N;A;F;O;M;T;D;P;Q;I;V;W;H;X;C,Y;N;A;F;M;D;P;V;C,A;B;C;D;F;H;I;M;N;O;P;Q;R;T;V;W;X;Y,u4ead,亭,U+4EAD,,,YRBN,YN,ting4,pavilion; erect,1,2,6,2,0.8,12,cj-016,10,
cj-017,cangjie,1,17,Lesson 17,第17課,Y;R;B;N;A;F;O;M;T;D;P;Q;I;V;W;H;X;C,Y;N;A;F;M;D;P;V;C,A;B;C;D;F;H;I;M;N;O;P;Q;R;T;V;W;X;Y,u4eae,亮,U+4EAE,,,YRBN,YN,loeng6,"bright, brilliant, radiant, light",1,2,6,2,0.8,12,cj-016,10,
cj-017,cangjie,1,17,Lesson 17,第17課,Y;R;B;N;A;F;O;M;T;D;P;Q;I;V;W;H;X;C,Y;N;A;F;M;D;P;V;C,A;B;C;D;F;H;I;M;N;O;P;Q;R;T;V;W;X;Y,u4eaf,亯,U+4EAF,,,YRA,YA,hoeng2,to receive; to enjoy,1,2,6,2,0.8,12,cj-016,10,
cj-017,cangjie,1,17,Lesson 17,第17課,Y;R;B;N;A;F;O;M;T;D;P;Q;I;V;W;H;X;C,Y;N;A;F;M;D;P;V;C,A;B;C;D;F;H;I;M;N;O;P;Q;R;T;V;W;X;Y,u4eb0,亰,U+4EB0,,,YAF,YF,ging1,capital city,1,2,6,2,0.8,12,cj-016,10,
cj-017,cangjie,1,17,Lesson 17,第17課,Y;R;B;N;A;F;O;M;T;D;P;Q;I;V;W;H;X;C,Y;N;A;F;M;D;P;V;C,A;B;C;D;F;H;I;M;N;O;P;Q;R;T;V;W;X;Y,u4eb1,亱,U+4EB1,,,YOAM,YM,je6,"night, dark; in night; by night",1,2,6,2,0.8,12,cj-016,10,
cj-017,cangjie,1,17,Lesson 17,第17課,Y;R;B;N;A;F;O;M;T;D;P;Q;I;V;W;H;X;C,Y;N;A;F;M;D;P;V;C,A;B;C;D;F;H;I;M;N;O;P;Q;R;T;V;W;X;Y,u4eb2,亲,U+4EB2,,,YTD,YD,can1,"relatives, parents; intimate the hazel nut or filbert tree a thorny tree",1,2,6,2,0.8,12,cj-016,10,
cj-017,cangjie,1,17,Lesson 17,第17課,Y;R;B;N;A;F;O;M;T;D;P;Q;I;V;W;H;X;C,Y;N;A;F;M;D;P;V;C,A;B;C;D;F;H;I;M;N;O;P;Q;R;T;V;W;X;Y,u4eb3,亳,U+4EB3,,,YRBP,YP,bok3,name of district in Anhui; capital of Yin,1,2,6,2,0.8,12,cj-016,10,
cj-017,cangjie,1,17,Lesson 17,第17課,Y;R;B;N;A;F;O;M;T;D;P;Q;I;V;W;H;X;C,Y;N;A;F;M;D;P;V;C,A;B;C;D;F;H;I;M;N;O;P;Q;R;T;V;W;X;Y,u4eb5,亵,U+4EB5,,,YQIV,YV,sit3,"slight, insult, treat with disrespect",1,2,6,2,0.8,12,cj-016,10,
cj-017,cangjie,1,17,Lesson 17,第17課,Y;R;B;N;A;F;O;M;T;D;P;Q;I;V;W;H;X;C,Y;N;A;F;M;D;P;V;C,A;B;C;D;F;H;I;M;N;O;P;Q;R;T;V;W;X;Y,u4eb6,亶,U+4EB6,,,YWRM,YM,taan2,"sincere; real, true; truth",1,2,6,2,0.8,12,cj-016,10,
cj-017,cangjie,1,17,Lesson 17,第17課,Y;R;B;N;A;F;O;M;T;D;P;Q;I;V;W;H;X;C,Y;N;A;F;M;D;P;V;C,A;B;C;D;F;H;I;M;N;O;P;Q;R;T;V;W;X;Y,u4eb7,亷,U+4EB7,,,YHXC,YC,lim4,"upright, honorable, honest",1,2,6,2,0.8,12,cj-016,10,
cj-018,cangjie,1,18,Lesson 18,第18課,Y;D;C;W;J;H;B;M;O;L;I;V;N,Y;J;M;O;H;L;I;V;N,B;C;D;H;I;J;L;M;N;O;V;W;Y,u4eb8,亸,U+4EB8,,,YDCWJ,YJ,do2,"read aloud, recite, chant; droop",1,2,6,2,0.8,12,cj-017,10,
cj-018,cangjie,1,18,Lesson 18,第18課,Y;D;C;W;J;H;B;M;O;L;I;V;N,Y;J;M;O;H;L;I;V;N,B;C;D;H;I;J;L;M;N;O;V;W;Y,u4eb9,亹,U+4EB9,,,YHBM,YM,mei5,"progress; busy, untiring; exert",1,2,6,2,0.8,12,cj-017,10,
cj-018,cangjie,1,18,Lesson 18,第18課,Y;D;C;W;J;H;B;M;O;L;I;V;N,Y;J;M;O;H;L;I;V;N,B;C;D;H;I;J;L;M;N;O;V;W;Y,u4eba,人,U+4EBA,,,O,O,jan4,man; people; mankind; someone else,1,2,6,2,0.8,12,cj-017,10,
